idx,tactile_timestamp,arm_joint_pos,hand_curr_joint_pos,hand_target_joint_pos
44,1708577556.0204139,"[ 1.45763628e-04 -1.57571185e-03 -5.20145477e-04 -9.51530392e-04
 -1.57001515e+00 -2.48364665e-03]","[ 1.80702937e+00  2.91456357e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.56926239e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
45,1708577556.1465058,"[ 1.45763628e-04 -1.57830821e-03 -5.20145477e-04 -9.52390590e-04
 -1.57001439e+00 -2.48363157e-03]","[ 1.80549538e+00  3.06796152e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
46,1708577556.2643015,"[ 1.45763628e-04 -1.58194311e-03 -5.20145477e-04 -9.53250788e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  3.06796152e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.56926239e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
47,1708577556.4065144,"[ 1.45215331e-04 -1.58557801e-03 -5.19529895e-04 -9.54110986e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
48,1708577556.5264833,"[ 1.45763628e-04 -1.58817436e-03 -5.20145477e-04 -9.54971184e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
49,1708577556.6746888,"[ 1.45763628e-04 -1.59077072e-03 -5.19529895e-04 -9.55831382e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
50,1708577556.8170564,"[ 1.45763628e-04 -1.59336708e-03 -5.19529895e-04 -9.55831382e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80549538e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  7.66990380e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
51,1708577556.9606683,"[ 1.46311925e-04 -1.59544417e-03 -5.19529895e-04 -9.56691580e-04
 -1.57001364e+00 -2.48513493e-03]","[ 1.80702937e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
52,1708577557.06603,"[ 1.45763628e-04 -1.59752125e-03 -5.18914312e-04 -9.57551778e-04
 -1.57001364e+00 -2.48513493e-03]","[ 1.80702937e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57079637e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
53,1708577557.1940682,"[ 1.45763628e-04 -1.59959834e-03 -5.19529895e-04 -9.58411976e-04
 -1.57001364e+00 -2.48513493e-03]","[ 1.80549538e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57233036e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
54,1708577557.3406312,"[ 1.45763628e-04 -1.60219469e-03 -5.18914312e-04 -9.58411976e-04
 -1.57001364e+00 -2.48513493e-03]","[ 1.80702937e+00  3.22135948e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57233036e+00 -7.66990380e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
55,1708577557.4552612,"[ 1.45763628e-04 -1.60323324e-03 -5.19529895e-04 -9.59272174e-04
 -1.57001364e+00 -2.48513493e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57233036e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
56,1708577557.5640445,"[ 1.46311925e-04 -1.60582960e-03 -5.19529895e-04 -9.59272174e-04
 -1.57001364e+00 -2.48513493e-03]","[ 1.80702937e+00  3.52815576e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
57,1708577557.7125013,"[ 1.45763628e-04 -1.60738741e-03 -5.18914312e-04 -9.60132372e-04
 -1.57001364e+00 -2.48513493e-03]","[ 1.80702937e+00  3.37475762e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57539833e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
58,1708577557.8375719,"[ 1.45763628e-04 -1.60946450e-03 -5.19529895e-04 -9.60992570e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.52815576e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  7.66990380e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
59,1708577557.9623206,"[ 1.45763628e-04 -1.61258013e-03 -5.18914312e-04 -9.60992570e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.52815576e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57693219e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
60,1708577558.1032314,"[ 1.45763628e-04 -1.61465721e-03 -5.19529895e-04 -9.61852768e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.57846618e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
61,1708577558.246454,"[ 1.45763628e-04 -1.61673430e-03 -5.18914312e-04 -9.61852768e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.57846618e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
62,1708577558.3911135,"[ 1.45763628e-04 -1.61933065e-03 -5.19529895e-04 -9.62712966e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
63,1708577558.50687,"[ 1.45763628e-04 -1.62088847e-03 -5.18914312e-04 -9.62712966e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
64,1708577558.6083074,"[ 1.45763628e-04 -1.62452337e-03 -5.18914312e-04 -9.63573164e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
65,1708577558.757781,"[ 1.45763628e-04 -1.62815827e-03 -5.18914312e-04 -9.64433362e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
66,1708577558.8894753,"[ 1.45763628e-04 -1.63075463e-03 -5.18298730e-04 -9.64433362e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
67,1708577559.1040578,"[ 1.45763628e-04 -1.63646661e-03 -5.18298730e-04 -9.65293560e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
68,1708577559.223159,"[ 1.46311925e-04 -1.63958224e-03 -5.17683148e-04 -9.66153758e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
69,1708577559.3673847,"[ 1.45763628e-04 -1.64269787e-03 -5.18298730e-04 -9.67013956e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
70,1708577559.5119984,"[ 1.45763628e-04 -1.64477496e-03 -5.17683148e-04 -9.67013956e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
71,1708577559.6287665,"[ 1.46311925e-04 -1.64789059e-03 -5.17683148e-04 -9.67013956e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -4.60194238e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
72,1708577559.7664964,"[ 1.46311925e-04 -1.65100622e-03 -5.17683148e-04 -9.67874154e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
73,1708577559.8968377,"[ 1.46311925e-04 -1.65412185e-03 -5.17683148e-04 -9.68734352e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
74,1708577560.0753565,"[ 1.46311925e-04 -1.65723748e-03 -5.17683148e-04 -9.68734352e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.34116572e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
75,1708577560.2296715,"[ 1.46311925e-04 -1.66035310e-03 -5.17683148e-04 -9.69594550e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
76,1708577560.3993223,"[ 1.46860222e-04 -1.66502655e-03 -5.17683148e-04 -9.70454748e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
77,1708577560.611473,"[ 1.46860222e-04 -1.66918072e-03 -5.17067565e-04 -9.71314946e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
78,1708577560.795412,"[ 1.46860222e-04 -1.67177708e-03 -5.17067565e-04 -9.71314946e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
79,1708577560.9502141,"[ 1.46860222e-04 -1.67489271e-03 -5.16451983e-04 -9.72175144e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58000016e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
80,1708577561.050131,"[ 1.46860222e-04 -1.67748906e-03 -5.16451983e-04 -9.72175144e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
81,1708577561.1641173,"[ 1.46860222e-04 -1.68008542e-03 -5.17067565e-04 -9.73035342e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
82,1708577561.268193,"[ 1.46860222e-04 -1.68423959e-03 -5.16451983e-04 -9.73895540e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.68155390e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
83,1708577561.40657,"[ 1.46860222e-04 -1.68787449e-03 -5.16451983e-04 -9.73895540e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.68155390e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  7.66990380e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.39009762e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
84,1708577561.5517423,"[ 1.47408519e-04 -1.69150940e-03 -5.17067565e-04 -9.74755738e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.52815576e-02 -4.75534052e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
85,1708577561.685804,"[ 1.47408519e-04 -1.69410575e-03 -5.15836401e-04 -9.75615936e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.52815576e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
86,1708577561.7841127,"[ 1.47408519e-04 -1.69670211e-03 -5.16451983e-04 -9.75615936e-04
 -1.57001439e+00 -2.48515001e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
87,1708577561.9088385,"[ 1.47408519e-04 -1.69929847e-03 -5.16451983e-04 -9.76476134e-04
 -1.57001515e+00 -2.48516509e-03]","[ 1.80702937e+00  3.37475762e-02 -4.90873866e-02 -1.44194201e-01
  2.91456357e-02  0.00000000e+00  6.13592332e-03  1.53398083e-03
  3.68155390e-02  0.00000000e+00  6.13592332e-03  0.00000000e+00
  1.58153415e+00 -6.13592332e-03  4.32582587e-01 -3.40543747e-01]","[ 1.79167928  0.02940236 -0.06640229 -0.15756371  0.          0.
  0.          0.          0.          0.          0.          0.
  1.56947926 -0.0105026   0.41233339 -0.35814456]"
